UF,Programa Nacional,Previsto Original em 2025,Previsto Ajustado em 2025,Despesa Executado em 2025,Total de Atendimentos em 2025,Unnamed: 6,Ano,Mes
PE,Cliente 360,"R$41.607.489,00","R$37.763.265,00","R$12.866.723,37",590.206,,2025,Junho
PE,Conecta Tech,"R$3.369.600,00","R$3.369.600,00","R$0,00",0.0,,2025,Junho
PE,Conexão Financeira,"R$200.000,00","R$150.000,00","R$6.441,30",0.0,,2025,Junho
PE,DataBiz,"R$8,00","R$8,00","R$0,00",0.0,,2025,Junho
PE,Educação que Transforma,"R$9.025.000,00","R$6.150.190,00","R$1.497.719,92",61.589,,2025,Junho
PE,Governança Empreendedora,"R$1.650.000,00","R$1.520.000,00","R$42.719,82",0.0,,2025,Junho
PE,Impulsionar Negócios,"R$10.301.836,00","R$8.392.133,00","R$2.149.549,18",3.429,,2025,Junho
PE,Impulso Tecnológico,"R$9.241.202,00","R$7.334.637,00","R$1.829.913,21",5.992,,2025,Junho
PE,Move + Vendas,"R$500.000,00","R$500.000,00","R$4.364,55",0.0,,2025,Junho
PE,Plural,"R$1.547.920,00","R$647.920,00","R$39.880,35",942.0,,2025,Junho
PE,Cidades e Territórios Empreendedores,"R$9.603.200,00","R$6.707.953,00","R$2.876.269,12",2.203,,2025,Julho
PE,Cliente 360,"R$41.607.489,00","R$39.883.929,00","R$16.356.134,73",693.046,,2025,Julho
PE,Conecta Tech,"R$3.369.600,00","R$3.369.600,00","R$0,00",0.0,,2025,Julho
PE,Conexão Financeira,"R$200.000,00","R$724.293,00","R$14.162,33",0.0,,2025,Julho
PE,DataBiz,"R$8,00","R$8,00","R$0,00",0.0,,2025,Julho
PE,Educação que Transforma,"R$9.025.000,00","R$6.090.190,00","R$1.779.431,03",70.71,,2025,Julho
PE,Governança Empreendedora,"R$1.650.000,00","R$1.347.712,00","R$175.755,99",0.0,,2025,Julho
PE,Impulsionar Negócios,"R$10.301.836,00","R$8.332.573,00","R$3.401.979,20",4.901,,2025,Julho
PE,Impulso Tecnológico,"R$9.241.202,00","R$7.334.637,00","R$2.155.332,30",6.332,,2025,Julho
PE,Move + Vendas,"R$500.000,00","R$500.000,00","R$16.644,55",0.0,,2025,Julho
PE,Plural,"R$1.547.920,00","R$647.920,00","R$42.023,23",1.726,,2025,Julho
PE,Cidades e Territórios Empreendedores,"R$9.603.200,00","R$7.007.953,00","R$3.140.046,18",2.203,,2025,Agosto
PE,Cliente 360,"R$41.607.489,00","R$39.593.929,00","R$18.801.540,19",736.245,,2025,Agosto
PE,Conecta Tech,"R$3.369.600,00","R$3.369.600,00","R$0,00",0.0,,2025,Agosto
PE,Conexão Financeira,"R$200.000,00","R$724.293,00","R$21.311,58",0.0,,2025,Agosto
PE,DataBiz,"R$8,00","R$8,00","R$0,00",0.0,,2025,Agosto
PE,Educação que Transforma,"R$9.025.000,00","R$6.090.190,00","R$2.023.312,04",84.716,,2025,Agosto
PE,Governança Empreendedora,"R$1.650.000,00","R$1.347.712,00","R$301.844,77",0.0,,2025,Agosto
PE,Impulsionar Negócios,"R$10.301.836,00","R$8.347.573,00","R$3.501.307,66",5.208,,2025,Agosto
PE,Impulso Tecnológico,"R$9.241.202,00","R$7.319.637,00","R$2.239.068,48",6.722,,2025,Agosto
PE,Move + Vendas,"R$500.000,00","R$500.000,00","R$29.524,55",0.0,,2025,Agosto
PE,Plural,"R$1.547.920,00","R$607.920,00","R$49.692,73",1.726,,2025,Agosto
PE,Conecta Tech,"R$3.369.600,00","R$3.369.600,00","R$0,00",0.0,,2025,Setembro
PE,DataBiz,"R$8,00","R$8,00","R$0,00",0.0,,2025,Setembro
PE,Conecta Tech,"R$3.369.600,00","R$3.369.600,00","R$0,00",0.0,,2025,Outubro
PE,DataBiz,"R$8,00","R$8,00","R$0,00",0.0,,2025,Outubro
PE,Conecta Tech,"R$3.369.600,00","R$3.369.600,00","R$0,00",0.0,,2025,Novembro
PE,DataBiz,"R$8,00","R$8,00","R$0,00",0.0,,2025,Novembro
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.500.000,00","R$37.288,56",797.0,,2025,Janeiro
PI,Cliente 360,"R$24.671.040,00","R$24.671.040,00","R$371.191,73",17.974,,2025,Janeiro
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$0,00",0.0,,2025,Janeiro
PI,Conexão Financeira,"R$1.260.000,00","R$1.260.000,00","R$0,00",30.0,,2025,Janeiro
PI,DataBiz,"R$700.000,00","R$700.000,00","R$0,00",0.0,,2025,Janeiro
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$50.555,00",99.0,,2025,Janeiro
PI,Humanizar,"R$930.000,00","R$930.000,00","R$28.652,44",0.0,,2025,Janeiro
PI,Impulsionar Negócios,"R$15.519.200,00","R$17.159.200,00","R$173.139,89",131.0,,2025,Janeiro
PI,Impulso Tecnológico,"R$2.300.000,00","R$2.300.000,00","R$46.174,89",0.0,,2025,Janeiro
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$0,00",0.0,,2025,Janeiro
PI,Plural,"R$700.000,00","R$700.000,00","R$0,00",10.0,,2025,Janeiro
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Janeiro
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.500.000,00","R$168.625,86",1.415,,2025,Fevereiro
PI,Cliente 360,"R$24.671.040,00","R$24.671.040,00","R$1.464.964,52",35.317,,2025,Fevereiro
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$151.642,80",0.0,,2025,Fevereiro
PI,Conexão Financeira,"R$1.260.000,00","R$1.260.000,00","R$19.299,96",407.0,,2025,Fevereiro
PI,DataBiz,"R$700.000,00","R$700.000,00","R$71.294,46",0.0,,2025,Fevereiro
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$132.831,33",2.485,,2025,Fevereiro
PI,Humanizar,"R$930.000,00","R$930.000,00","R$30.184,88",0.0,,2025,Fevereiro
PI,Impulsionar Negócios,"R$15.519.200,00","R$19.133.200,00","R$1.896.028,23",622.0,,2025,Fevereiro
PI,Impulso Tecnológico,"R$2.300.000,00","R$2.300.000,00","R$178.590,58",1.0,,2025,Fevereiro
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$0,00",0.0,,2025,Fevereiro
PI,Plural,"R$700.000,00","R$700.000,00","R$4.800,00",219.0,,2025,Fevereiro
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Fevereiro
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.500.000,00","R$588.381,75",2.259,,2025,Março
PI,Cliente 360,"R$24.671.040,00","R$24.671.040,00","R$2.276.684,31",53.903,,2025,Março
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$151.642,80",0.0,,2025,Março
PI,Conexão Financeira,"R$1.260.000,00","R$1.260.000,00","R$183.119,96",816.0,,2025,Março
PI,DataBiz,"R$700.000,00","R$700.000,00","R$71.294,46",0.0,,2025,Março
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$236.454,73",2.708,,2025,Março
PI,Humanizar,"R$930.000,00","R$930.000,00","R$45.277,32",0.0,,2025,Março
PI,Impulsionar Negócios,"R$15.519.200,00","R$19.433.200,00","R$2.385.820,33",1.086,,2025,Março
PI,Impulso Tecnológico,"R$2.300.000,00","R$2.300.000,00","R$419.541,08",156.0,,2025,Março
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$0,00",0.0,,2025,Março
PI,Plural,"R$700.000,00","R$700.000,00","R$18.712,95",620.0,,2025,Março
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Março
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.500.000,00","R$932.067,15",3.591,,2025,Abril
PI,Cliente 360,"R$24.671.040,00","R$20.671.040,00","R$4.222.626,17",71.826,,2025,Abril
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$183.882,80",0.0,,2025,Abril
PI,Conexão Financeira,"R$1.260.000,00","R$1.260.000,00","R$231.008,74",1.231,,2025,Abril
PI,DataBiz,"R$700.000,00","R$700.000,00","R$133.758,66",0.0,,2025,Abril
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$655.773,86",4.066,,2025,Abril
PI,Humanizar,"R$930.000,00","R$930.000,00","R$59.059,76",0.0,,2025,Abril
PI,Impulsionar Negócios,"R$15.519.200,00","R$20.083.200,00","R$3.268.804,75",1.638,,2025,Abril
PI,Impulso Tecnológico,"R$2.300.000,00","R$2.300.000,00","R$583.184,67",401.0,,2025,Abril
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$1.800,00",21.0,,2025,Abril
PI,Plural,"R$700.000,00","R$700.000,00","R$41.697,47",873.0,,2025,Abril
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Abril
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.622.026,00","R$1.319.709,15",4.459,,2025,Maio
PI,Cliente 360,"R$24.671.040,00","R$20.671.040,00","R$6.037.120,54",102.02,,2025,Maio
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$183.882,80",0.0,,2025,Maio
PI,Conexão Financeira,"R$1.260.000,00","R$1.260.000,00","R$331.969,87",1.877,,2025,Maio
PI,DataBiz,"R$700.000,00","R$700.000,00","R$161.083,38",0.0,,2025,Maio
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$791.593,74",8.245,,2025,Maio
PI,Humanizar,"R$930.000,00","R$930.000,00","R$72.622,20",0.0,,2025,Maio
PI,Impulsionar Negócios,"R$15.519.200,00","R$20.906.766,00","R$4.952.454,71",2.931,,2025,Maio
PI,Impulso Tecnológico,"R$2.300.000,00","R$12.300.000,00","R$914.777,78",408.0,,2025,Maio
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$3.600,00",25.0,,2025,Maio
PI,Plural,"R$700.000,00","R$700.000,00","R$108.300,81",1.408,,2025,Maio
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Maio
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.622.026,00","R$1.745.215,42",5.43,,2025,Junho
PI,Cliente 360,"R$24.671.040,00","R$20.671.040,00","R$8.586.338,29",128.954,,2025,Junho
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$199.272,80",0.0,,2025,Junho
PI,Conexão Financeira,"R$1.260.000,00","R$1.260.000,00","R$574.889,87",2.174,,2025,Junho
PI,DataBiz,"R$700.000,00","R$700.000,00","R$161.083,38",0.0,,2025,Junho
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$932.135,96",16.881,,2025,Junho
PI,Humanizar,"R$930.000,00","R$930.000,00","R$86.184,64",0.0,,2025,Junho
PI,Impulsionar Negócios,"R$15.519.200,00","R$20.906.766,00","R$7.248.081,06",6.808,,2025,Junho
PI,Impulso Tecnológico,"R$2.300.000,00","R$12.300.000,00","R$2.025.431,89",1.867,,2025,Junho
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$42.300,00",89.0,,2025,Junho
PI,Plural,"R$700.000,00","R$700.000,00","R$157.365,81",1.731,,2025,Junho
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Junho
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.622.026,00","R$2.310.047,84",6.094,,2025,Julho
PI,Cliente 360,"R$24.671.040,00","R$20.446.040,00","R$10.304.713,03",154.253,,2025,Julho
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$199.272,80",0.0,,2025,Julho
PI,Conexão Financeira,"R$1.260.000,00","R$1.260.000,00","R$667.969,87",3.154,,2025,Julho
PI,DataBiz,"R$700.000,00","R$610.000,00","R$198.072,30",0.0,,2025,Julho
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$1.159.317,45",31.048,,2025,Julho
PI,Humanizar,"R$930.000,00","R$930.000,00","R$113.895,40",0.0,,2025,Julho
PI,Impulsionar Negócios,"R$15.519.200,00","R$21.989.279,00","R$9.054.606,32",10.237,,2025,Julho
PI,Impulso Tecnológico,"R$2.300.000,00","R$12.300.000,00","R$9.848.584,32",3.883,,2025,Julho
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$67.500,00",86.0,,2025,Julho
PI,Plural,"R$700.000,00","R$700.000,00","R$198.271,41",2.859,,2025,Julho
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Julho
PI,Cidades e Territórios Empreendedores,"R$4.500.000,00","R$4.622.026,00","R$2.432.642,84",6.107,,2025,Agosto
PI,Cliente 360,"R$24.671.040,00","R$20.146.040,00","R$10.732.957,68",165.82,,2025,Agosto
PI,Conecta Tech,"R$1.000.000,00","R$1.000.000,00","R$208.012,80",0.0,,2025,Agosto
PI,Conexão Financeira,"R$1.260.000,00","R$1.807.850,00","R$717.969,87",3.236,,2025,Agosto
PI,DataBiz,"R$700.000,00","R$610.000,00","R$198.072,30",0.0,,2025,Agosto
PI,Educação que Transforma,"R$2.024.400,00","R$2.024.400,00","R$1.228.657,45",34.729,,2025,Agosto
PI,Humanizar,"R$930.000,00","R$930.000,00","R$125.925,40",0.0,,2025,Agosto
PI,Impulsionar Negócios,"R$15.519.200,00","R$21.989.279,00","R$9.600.613,58",10.783,,2025,Agosto
PI,Impulso Tecnológico,"R$2.300.000,00","R$12.300.000,00","R$9.974.138,58",4.006,,2025,Agosto
PI,Move + Vendas,"R$800.000,00","R$800.000,00","R$89.100,00",98.0,,2025,Agosto
PI,Plural,"R$700.000,00","R$700.000,00","R$203.231,41",2.856,,2025,Agosto
PI,Saber em Ação,"R$795.000,00","R$795.000,00","R$0,00",0.0,,2025,Agosto
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.609.000,00","R$74.384,28",10,,2025,Janeiro
RJ,Cliente 360,"R$60.450.980,00","R$60.450.980,00","R$859.422,96",63.618,,2025,Janeiro
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$160.283,17",0,,2025,Janeiro
RJ,Conexão Financeira,"R$3.093.301,00","R$3.093.301,00","R$10.710,27",222,,2025,Janeiro
RJ,Conexões Corporativas,"R$5.100.000,00","R$5.100.000,00","R$3.375,00",263,,2025,Janeiro
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$0,00",0,,2025,Janeiro
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$135.902,85",0,,2025,Janeiro
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$25,38",2,,2025,Janeiro
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Janeiro
RJ,Impulsionar Negócios,"R$29.866.491,00","R$29.841.491,00","R$680.052,46",322,,2025,Janeiro
RJ,Impulso Tecnológico,"R$7.503.946,00","R$7.503.946,00","R$100.735,05",51,,2025,Janeiro
RJ,Move + Vendas,"R$10.882.651,00","R$11.207.653,00","R$8.675,75",511,,2025,Janeiro
RJ,Plural,"R$8.721.216,00","R$8.721.216,00","R$5.352,89",170,,2025,Janeiro
RJ,Saber em Ação,"R$1,00","R$1,00","R$0,00",0,,2025,Janeiro
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.409.000,00","R$222.980,48",390,,2025,Fevereiro
RJ,Cliente 360,"R$60.450.980,00","R$61.131.409,00","R$2.228.647,14",151.139,,2025,Fevereiro
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$320.026,49",0,,2025,Fevereiro
RJ,Conexão Financeira,"R$3.093.301,00","R$3.093.301,00","R$46.382,49",1.138,,2025,Fevereiro
RJ,Conexões Corporativas,"R$5.100.000,00","R$5.100.000,00","R$14.882,40",590,,2025,Fevereiro
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$23.597,73",0,,2025,Fevereiro
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$306.553,61",1.021,,2025,Fevereiro
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$10.886,81",2,,2025,Fevereiro
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Fevereiro
RJ,Impulsionar Negócios,"R$29.866.491,00","R$30.116.490,00","R$1.349.666,51",3.507,,2025,Fevereiro
RJ,Impulso Tecnológico,"R$7.503.946,00","R$7.503.946,00","R$322.910,67",82,,2025,Fevereiro
RJ,Move + Vendas,"R$10.932.651,00","R$10.962.340,00","R$29.191,00",870,,2025,Fevereiro
RJ,Plural,"R$8.721.216,00","R$10.421.216,00","R$43.791,45",1.893,,2025,Fevereiro
RJ,Saber em Ação,"R$1,00","R$100.001,00","R$46.986,18",0,,2025,Fevereiro
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.409.000,00","R$547.574,67",477,,2025,Março
RJ,Cliente 360,"R$60.450.980,00","R$57.367.932,00","R$3.972.653,80",216.437,,2025,Março
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$499.276,13",0,,2025,Março
RJ,Conexão Financeira,"R$3.093.301,00","R$3.192.038,00","R$137.495,39",1.400,,2025,Março
RJ,Conexões Corporativas,"R$5.100.000,00","R$4.975.478,00","R$40.327,80",624,,2025,Março
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$42.049,19",0,,2025,Março
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$484.969,84",1.236,,2025,Março
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$33.582,11",2,,2025,Março
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Março
RJ,Impulsionar Negócios,"R$29.866.491,00","R$29.866.491,00","R$2.468.763,89",7.127,,2025,Março
RJ,Impulso Tecnológico,"R$7.503.946,00","R$7.503.946,00","R$480.709,32",423,,2025,Março
RJ,Move + Vendas,"R$10.932.651,00","R$10.962.340,00","R$84.263,41",1.428,,2025,Março
RJ,Plural,"R$8.721.216,00","R$10.421.216,00","R$173.376,40",8.732,,2025,Março
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Março
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.409.000,00","R$1.265.332,89",522,,2025,Abril
RJ,Cliente 360,"R$60.450.980,00","R$57.815.132,00","R$7.699.166,05",325.596,,2025,Abril
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$520.276,13",0,,2025,Abril
RJ,Conexão Financeira,"R$3.093.301,00","R$3.192.038,00","R$259.739,10",1.950,,2025,Abril
RJ,Conexões Corporativas,"R$5.100.000,00","R$4.975.478,00","R$79.916,81",686,,2025,Abril
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$50.494,14",0,,2025,Abril
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$728.423,99",8.891,,2025,Abril
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$68.143,72",7,,2025,Abril
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Abril
RJ,Impulsionar Negócios,"R$29.866.491,00","R$29.566.490,00","R$3.892.955,47",9.374,,2025,Abril
RJ,Impulso Tecnológico,"R$7.503.946,00","R$7.503.946,00","R$694.354,51",714,,2025,Abril
RJ,Move + Vendas,"R$10.932.651,00","R$10.962.340,00","R$285.891,98",1.965,,2025,Abril
RJ,Plural,"R$8.721.216,00","R$10.421.216,00","R$591.092,60",26.078,,2025,Abril
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Abril
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.409.000,00","R$1.822.987,94",622,,2025,Maio
RJ,Cliente 360,"R$60.450.980,00","R$60.571.126,00","R$10.288.762,27",474.506,,2025,Maio
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$864.006,72",0,,2025,Maio
RJ,Conexão Financeira,"R$3.093.301,00","R$3.192.038,00","R$458.592,51",2.396,,2025,Maio
RJ,Conexões Corporativas,"R$5.100.000,00","R$4.975.478,00","R$86.070,57",1.115,,2025,Maio
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$79.922,45",0,,2025,Maio
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$1.002.943,90",22.619,,2025,Maio
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$128.429,90",14,,2025,Maio
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Maio
RJ,Impulsionar Negócios,"R$29.866.491,00","R$29.566.490,00","R$5.355.662,38",14.982,,2025,Maio
RJ,Impulso Tecnológico,"R$7.503.946,00","R$7.503.946,00","R$834.020,66",1.358,,2025,Maio
RJ,Move + Vendas,"R$10.932.651,00","R$9.076.564,00","R$507.704,09",17.489,,2025,Maio
RJ,Plural,"R$8.721.216,00","R$10.071.216,00","R$735.929,43",43.364,,2025,Maio
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Maio
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.409.000,00","R$2.553.462,62",1.417,,2025,Junho
RJ,Cliente 360,"R$60.450.980,00","R$57.444.024,00","R$12.624.317,85",803.384,,2025,Junho
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$1.012.369,82",0,,2025,Junho
RJ,Conexão Financeira,"R$3.093.301,00","R$3.192.038,00","R$707.009,78",2.730,,2025,Junho
RJ,Conexões Corporativas,"R$5.100.000,00","R$4.838.103,00","R$155.311,32",1.130,,2025,Junho
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$97.210,73",0,,2025,Junho
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$1.398.692,68",25.063,,2025,Junho
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$256.759,74",22,,2025,Junho
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Junho
RJ,Impulsionar Negócios,"R$29.866.491,00","R$30.867.383,00","R$8.720.395,63",18.228,,2025,Junho
RJ,Impulso Tecnológico,"R$7.503.946,00","R$7.503.946,00","R$1.203.606,00",2.148,,2025,Junho
RJ,Move + Vendas,"R$10.932.651,00","R$9.076.564,00","R$880.446,42",17.765,,2025,Junho
RJ,Plural,"R$8.721.216,00","R$10.029.396,00","R$944.309,11",62.361,,2025,Junho
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Junho
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.409.000,00","R$3.524.787,53",1.780,,2025,Julho
RJ,Cliente 360,"R$60.450.980,00","R$54.797.801,00","R$15.101.531,14",1.076.010,,2025,Julho
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$1.146.423,98",0,,2025,Julho
RJ,Conexão Financeira,"R$3.093.301,00","R$3.613.432,00","R$1.061.186,49",3.167,,2025,Julho
RJ,Conexões Corporativas,"R$5.100.000,00","R$4.838.103,00","R$284.879,18",1.483,,2025,Julho
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$133.860,25",0,,2025,Julho
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$1.641.069,62",29.798,,2025,Julho
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$347.598,72",24,,2025,Julho
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Julho
RJ,Impulsionar Negócios,"R$29.866.491,00","R$34.979.583,00","R$13.897.935,61",23.067,,2025,Julho
RJ,Impulso Tecnológico,"R$7.503.946,00","R$6.953.946,00","R$1.523.099,63",2.812,,2025,Julho
RJ,Move + Vendas,"R$10.932.651,00","R$9.076.564,00","R$1.296.711,34",18.166,,2025,Julho
RJ,Plural,"R$8.721.216,00","R$10.029.396,00","R$1.781.162,46",76.820,,2025,Julho
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Julho
RJ,Cidades e Territórios Empreendedores,"R$11.609.000,00","R$11.409.000,00","R$3.571.081,42",1.875,,2025,Agosto
RJ,Cliente 360,"R$60.450.980,00","R$55.097.801,00","R$15.298.807,04",1.147.674,,2025,Agosto
RJ,Conecta Tech,"R$5.563.100,00","R$5.563.100,00","R$1.146.423,98",0,,2025,Agosto
RJ,Conexão Financeira,"R$3.093.301,00","R$3.613.432,00","R$1.062.999,25",3.233,,2025,Agosto
RJ,Conexões Corporativas,"R$5.100.000,00","R$5.018.103,00","R$285.092,26",1.784,,2025,Agosto
RJ,DataBiz,"R$600.000,00","R$600.000,00","R$147.147,48",0,,2025,Agosto
RJ,Educação que Transforma,"R$4.559.420,00","R$4.559.420,00","R$1.648.422,07",30.732,,2025,Agosto
RJ,Governança Empreendedora,"R$850.000,00","R$850.000,00","R$347.598,72",31,,2025,Agosto
RJ,Humanizar,"R$300.000,00","R$300.000,00","R$0,00",0,,2025,Agosto
RJ,Impulsionar Negócios,"R$29.866.491,00","R$34.599.576,00","R$13.943.818,08",23.891,,2025,Agosto
RJ,Impulso Tecnológico,"R$7.503.946,00","R$6.953.946,00","R$1.544.832,00",2.936,,2025,Agosto
RJ,Move + Vendas,"R$10.932.651,00","R$9.078.334,00","R$1.325.465,62",28.367,,2025,Agosto
RJ,Plural,"R$8.721.216,00","R$10.029.396,00","R$1.789.077,36",78.531,,2025,Agosto
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Agosto
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Setembro
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Outubro
RJ,Saber em Ação,"R$8,00","R$700.008,00","R$328.903,26",0,,2025,Novembro
RN,Cidades e Territórios Empreendedores,"R$4.660.000,00","R$4.660.000,00","R$22.905,96",0.0,,2025,Janeiro
